CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,EstimatedSalary,,,,,,
15685300,Meng,603,FRA,Male,35,6,€130483.56,,,,,,
15760102,Yeh,551,French,Female,36,5,€183479.12,,,,,,
15787026,Onwuatuegwu,627,Germany,Male,27,0,€77027.34,,,,,,
15653696,Goliwe,515,French,Female,28,9,€94141.75,,,,,,
15788946,Anthony,605,Spain,Female,29,3,€4092.75,,,,,,
15600724,Scott,567,Germany,Male,29,5,€109257.59,,,,,,
15574324,Genovese,568,Germany,Female,29,2,€104617.99,,,,,,
15707144,Onyeorulu,571,Germany,Male,25,6,€167705.07,,,,,,
15775891,Myers,634,Germany,Male,48,2,€103712.05,,,,,,
15711789,Davey,768,Spain,Female,42,3,€161242.99,,,,,,
15600879,Parsons,554,Germany,Female,36,3,€6089.13,,,,,,
15681196,Chikere,629,FRA,Male,35,1,€159777.37,,,,,,
15716000,Hs?eh,638,Spain,Male,48,2,€7919.08,,,,,,
15766776,Sal,576,France,Male,41,1,€188274.6,,,,,,
15680278,Ts'ai,661,Spain,Female,42,9,€27608.12,,,,,,
15688637,Witt,592,France,Female,27,4,€183569.25,,,,,,
15591179,Skelton,702,Spain,Male,30,2,€145537.32,,,,,,
15677435,Kazantseva,647,France,Female,29,0,€164717.95,,,,,,
15698619,Bowhay,593,FRA,Male,43,9,€76357.43,,,,,,
15581036,Beyer,712,Germany,Female,40,3,€120158.72,,,,,,
15622117,Fries,625,Spain,Female,31,8,€151843.54,,,,,,
15599301,Tao,538,Germany,Female,28,6,€5698.97,,,,,,
15581548,Kaodilinakachukwu,637,Spain,Female,22,5,€122865.55,,,,,,
15586870,Ni,632,FRA,Male,27,4,€152665.85,,,,,,
15735263,Hsueh,736,FRA,Male,27,5,€192131.77,,,,,,
15765322,Connely,755,France,Male,23,5,€62851.6,,,,,,
15582944,Becker,425,Spain,Female,39,5,€140941.47,,,,,,
15687162,Clayton,461,France,Male,51,9,€56767.67,,,,,,
15644962,Connolly,745,France,Male,21,4,€177235.23,,,,,,
15612615,Graham,616,FRA,Female,37,6,€86242.18,,,,,,
15813439,Ch'ien,587,FRA,Male,33,5,€34215.58,,,,,,
15604544,Manfrin,850,Germany,Male,40,4,€44406.17,,,,,,
15761348,Kuo,601,France,Female,38,0,€165196.65,,,,,,
15785078,Fomin,730,Spain,Male,26,3,€34542.41,,,,,,
15759874,Chamberlain,532,FRA,Male,44,3,€74838.64,,,,,,
15643658,Barber,850,Germany,Male,53,2,€36980.54,,,,,,
15713267,Zimmer,779,Spain,Female,34,5,€111676.63,,,,,,
15737782,Brazenor,562,France,Male,29,9,€25858.68,,,,,,
15815490,Cocci,670,Germany,Male,40,2,€177028.0,,,,,,
15679410,Caldwell,729,France,Female,62,4,€30990.16,,,,,,
15756241,Yirawala,767,FRA,Female,44,2,€136915.15,,,,,,
15688409,Donaldson,742,FRA,Female,28,2,€108457.99,,,,,,
15742272,Ozerova,669,FRA,Female,44,8,€131609.48,,,,,,
15717898,Bruce,542,Spain,Male,32,2,€159737.56,,,,,,
15769582,Kang,586,French,Male,29,3,€142238.54,,,,,,
15635660,Rossi,612,Germany,Male,30,9,€105890.55,,,,,,
15576723,Ts'ai,740,FRA,Female,37,7,€194270.91,,,,,,
15591577,Moran,584,French,Male,35,3,€105443.47,,,,,,
15582325,Jennings,524,FRA,Male,52,2,€173899.42,,,,,,
15693947,Tokareva,614,FRA,Female,19,5,€122823.34,,,,,,
15760446,Pagnotto,598,French,Female,64,9,€13181.37,,,,,,
15611105,Castella,799,Spain,Male,35,7,€140780.8,,,,,,
15630920,Du Cane,724,France,Male,34,2,€78560.64,,,,,,
15574910,Ferguson,601,France,Male,50,2,€185855.21,,,,,,
15756472,Odinakachukwu,804,FRA,Male,25,7,€128276.95,,,,,,
15682890,Woronoff,745,Germany,Male,38,5,€140197.42,,,,,,
15641994,Meng,667,Germany,Male,43,1,€32462.39,,,,,,
15733297,Sinclair,518,French,Female,38,10,€162253.9,,,,,,
15767793,Hsu,819,France,Female,38,10,€30498.7,,,,,,
15725698,Panicucci,520,Spain,Female,35,4,€90280.7,,,,,,
15813532,Burns,625,France,Female,39,5,€32615.21,,,,,,
15576760,Onodugoadiegbemma,673,Germany,Male,36,5,€196142.26,,,,,,
15732102,Darling,656,Germany,Female,27,3,€16998.72,,,,,,
15739046,Maggard,850,Spain,Female,23,9,€62980.96,,,,,,
15631927,Thomas,574,Spain,Female,28,7,€185660.3,,,,,,
15672115,Lettiere,679,French,Male,60,6,€77331.77,,,,,,
15618765,Ponomaryov,530,Germany,Female,42,0,€97338.62,,,,,,
15679148,Oliver,508,French,Male,44,3,€67234.33,,,,,,
15728474,Chienezie,558,Germany,Male,32,4,€143783.28,,,,,,
15636999,Mao,414,France,Male,38,8,€77661.12,,,,,,
15754261,Ho,648,Spain,Male,42,2,€89123.99,,,,,,
15629150,Lucchese,721,France,Female,37,1,€70810.8,,,,,,
15736274,Prokhorova,751,France,Male,31,8,€17550.49,,,,,,
15627697,Alekseyeva,662,FRA,Male,34,2,€21497.27,,,,,,
15721585,Blacklock,628,Germany,Male,29,3,€124749.08,,,,,,
15639946,Sazonova,597,Germany,Female,39,8,€36051.46,,,,,,
15792176,Henty,698,Spain,Female,40,0,€143681.83,,,,,,
15699450,Li,723,France,Male,48,7,€150694.58,,,,,,
15729954,Azuka,586,FRA,Female,28,5,€170487.4,,,,,,
15600103,Alexander,633,Germany,Female,29,8,€97684.46,,,,,,
15786200,Brock,564,French,Male,31,4,€53520.03,,,,,,
15797010,Shen,649,FRA,Female,31,2,€15200.61,,,,,,
15670172,Padovesi,622,FRA,Female,30,4,€196894.62,,,,,,
15627352,Bulgakov,459,Germany,Male,46,7,€4969.13,,,,,,
15622494,Mazzanti,718,France,Male,27,2,€26229.24,,,,,,
15585835,Lord,655,Spain,Female,34,4,€134034.32,,,,,,
15595071,Ramos,696,FRA,Male,22,9,€198032.93,,,,,,
15628203,Pai,637,France,Female,38,3,€119882.86,,,,,,
15667190,Yuan,630,Spain,Female,21,1,€133102.3,,,,,,
15780212,Mao,592,FRA,Male,37,4,€176395.02,,,,,,
15766869,Uspenskaya,634,Germany,Male,37,1,€193179.88,,,,,,
15775741,Powell,608,French,Female,28,9,€125062.02,,,,,,
15628170,Brown,565,Germany,Female,32,9,€143287.58,,,,,,
15701318,Poole,763,Spain,Male,67,9,€87236.4,,,,,,
15710928,McChesney,665,FRA,Female,55,8,€93769.89,,,,,,
15682547,Lucchese,649,FRA,Male,38,1,€88965.46,,,,,,
15631170,Clements,695,FRA,Male,45,3,€30793.61,,,,,,
15648702,Yuriev,775,Germany,Male,70,6,€74532.02,,,,,,
15783444,Endrizzi,788,French,Female,39,3,€113086.08,,,,,,
15809178,Pan,569,Germany,Female,42,9,€32574.01,,,,,,
15806688,Manfrin,726,Spain,Female,56,8,€130113.78,,,,,,
15576824,Kennedy,564,Germany,Female,44,3,€104722.47,,,,,,
15675422,Conway,544,French,Female,32,9,€14559.62,,,,,,
15681550,Lablanc,614,France,Female,41,8,€598.8,,,,,,
15812628,Dodd,453,Germany,Female,38,8,€129697.99,,,,,,
15597951,Muir,471,France,Female,58,4,€36315.03,,,,,,
15807045,Milanesi,829,Germany,Female,37,3,€1114.12,,,,,,
15581748,Shen,754,Germany,Male,57,2,€70954.41,,,,,,
15770420,Dillon,749,Germany,Male,46,10,€73470.98,,,,,,
15608230,Hoelscher,667,FRA,Male,23,1,€91573.19,,,,,,
15730339,Bell,670,Spain,Male,30,3,€3154.95,,,,,,
15712584,Liao,670,French,Female,33,7,€88187.81,,,,,,
15592816,Udokamma,623,Germany,Female,48,1,€118855.26,,,,,,
15641480,Sinnett,571,France,Male,32,5,€125256.53,,,,,,
15708505,Palerma,641,Germany,Female,37,7,€39016.43,,,,,,
15791131,Chimaijem,551,Germany,Female,30,2,€145796.49,,,,,,
15618225,Porter,741,Germany,Male,36,8,€168816.22,,,,,,
15644724,Fan,472,FRA,Male,31,4,€73322.0,,,,,,
15662098,Palmer,650,Spain,Male,41,3,€113677.53,,,,,,
15723894,Younger,625,France,Male,45,7,€124607.7,,,,,,
15787699,Burke,650,Germany,Male,34,4,€11276.48,,,,,,
15687738,Nwagugheuzo,535,French,Female,38,8,€136620.64,,,,,,
15576126,Young,649,FRA,Female,41,2,€70523.92,,,,,,
15658889,Watson,689,France,Male,22,4,€51980.25,,,,,,
15667046,Tseng,694,Spain,Male,38,7,€113481.02,,,,,,
15669957,Drake,655,Germany,Male,52,9,€49025.79,,,,,,
15655794,Hanna,620,French,Male,36,8,€145937.99,,,,,,
15599829,Padovesi,577,French,Female,35,10,€25161.61,,,,,,
15753332,Loftus,401,Germany,Male,48,8,€175753.55,,,,,,
15671124,Buccho,599,FRA,Male,25,6,€24903.09,,,,,,
15767474,Lorenzo,481,France,Female,57,9,€169719.35,,,,,,
15720671,Ibezimako,704,French,Male,42,8,€179565.57,,,,,,
15626787,Wei,698,Spain,Female,31,8,€115337.74,,,,,,
15774491,Ross,480,FRA,Female,28,6,€48131.92,,,,,,
15579647,Oluchukwu,682,France,Male,42,0,€160828.98,,,,,,
15625522,Walker,700,Spain,Male,31,7,€145151.96,,,,,,
15765806,Wu,492,FRA,Male,29,1,€196293.76,,,,,,
15566708,Chidalu,444,French,Female,45,4,€161653.5,,,,,,
15668347,Ingram,624,FRA,Male,36,6,€84635.64,,,,,,
15575214,Ch'en,709,France,Male,37,7,€159486.76,,,,,,
15591123,Iredale,557,Germany,Male,68,2,€38596.34,,,,,,
15573280,Gallagher,646,Germany,Male,50,6,€27814.74,,,,,,
15589018,Padilla,719,Germany,Male,28,3,€183893.31,,,,,,
15654495,Potter,706,Germany,Female,47,6,€140803.7,,,,,,
15597265,Mao,660,French,Male,38,7,€146585.53,,,,,,
15733876,Schneider,667,French,Male,36,9,€40062.29,,,,,,
15677217,Ibragimova,705,France,Male,30,1,€181300.32,,,,,,
15747265,Huang,598,Germany,Female,27,10,€84136.12,,,,,,
15713379,Anderson,669,FRA,Male,26,4,€197594.34,,,,,,
15730433,Nakayama,580,Germany,Female,38,1,€125953.83,,,,,,
15693347,Gardener,676,French,Female,32,5,€75465.41,,,,,,
15715465,Aksenova,714,Germany,Male,28,7,€177737.07,,,,,,
15680736,Milne,597,Germany,Female,72,6,€7144.46,,,,,,
15610765,Onwumelu,559,France,Male,29,1,€155639.76,,,,,,
15650034,Kudryashova,564,French,Female,28,1,€162428.05,,,,,,
15782468,Hart,850,Spain,Male,51,3,€12457.76,,,,,,
15685109,Teng,689,France,Male,39,7,€14917.09,,,,,,
15776233,Kruglova,758,Germany,Female,61,8,€182184.09,,,,,,
15761141,Palerma,604,Spain,Female,71,10,€129984.2,,,,,,
15781702,Brookes,733,Germany,Male,38,9,€194872.97,,,,,,
15790235,Hsing,778,Spain,Male,40,8,€117507.11,,,,,,
15641416,Shaffer,732,Germany,Female,61,9,€157527.6,,,,,,
15775234,Laurie,646,France,Male,24,8,€92612.88,,,,,,
15659475,Chung,597,France,Female,33,6,€74850.84,,,,,,
15642202,Whitfield,821,Germany,Female,37,5,€127413.0,,,,,,
15771417,Thomas,640,French,Male,43,7,€69584.3,,,,,,
15585100,Rioux,511,Germany,Female,40,9,€198814.24,,,,,,
15700487,Osonduagwuike,805,FRA,Male,46,6,€162643.15,,,,,,
15726589,Matveyev,540,Germany,Male,39,1,€114092.52,,,,,,
15747503,Hayward,705,Spain,Male,44,0,€68860.3,,,,,,
15595883,Nkemdirim,540,Germany,Male,39,4,€16150.34,,,,,,
15663826,Brim,532,Spain,Female,66,3,€115227.02,,,,,,
15742820,Trevisano,535,French,Female,45,2,€170621.55,,,,,,
15624793,Soubeiran,627,Germany,Male,23,5,€103099.22,,,,,,
15597930,Wilson,646,French,Male,52,8,€172495.81,,,,,,
15665110,Helena,515,France,Female,25,7,€38772.82,,,,,,
15770719,Duncan,697,France,Female,39,6,€44946.29,,,,,,
15731327,Hale,652,Germany,Male,27,2,€146007.7,,,,,,
15576044,Macdonald,579,Germany,Male,28,6,€145558.42,,,,,,
15775662,McKay,760,FRA,Male,43,8,€193312.33,,,,,,
15646817,Chiekwugo,769,FRA,Male,51,9,€40257.79,,,,,,
15596060,Skinner,498,Spain,Male,29,8,€46677.9,,,,,,
15723299,Sorokina,774,France,Male,53,4,€153887.93,,,,,,
15636982,Weller,705,Germany,Female,43,7,€103108.33,,,,,,
15751175,Bess,648,French,Female,44,2,€58652.23,,,,,,
15618936,MacDonald,688,French,Female,51,5,€91624.11,,,,,,
15787529,Gray,592,Spain,Male,38,0,€65986.48,,,,,,
15780128,Ogbonnaya,705,FRA,Male,33,3,€113845.19,,,,,,
15615991,Udegbulam,654,FRA,Male,42,7,€67607.9,,,,,,
15757001,Mai,624,FRA,Female,32,2,€145471.94,,,,,,
15595388,Yeh,594,France,Female,30,10,€124071.71,,,,,,
15699550,Babbage,695,Spain,Female,34,9,€67502.12,,,,,,
15581620,Franklin,597,FRA,Male,28,2,€78707.97,,,,,,
15600934,Randell,758,France,Female,52,7,€171189.83,,,,,,
15738672,Paterson,737,Germany,Female,40,2,€149381.32,,,,,,
15721307,Pickering,694,Germany,Male,37,1,€100335.55,,,,,,
15619280,Uspensky,683,France,Male,25,4,€152698.24,,,,,,
15768244,Macleod,538,Spain,Female,30,8,€41192.95,,,,,,
15806837,Nnaife,669,France,Male,37,4,€132540.33,,,,,,
15643496,Randolph,730,French,Female,34,5,€96875.52,,,,,,
15813916,Kudryashova,622,FRA,Female,31,1,€152305.47,,,,,,
15626385,George,714,Spain,Female,33,10,€49672.01,,,,,,
15603582,Robertson,569,Spain,Female,34,3,€133997.53,,,,,,
15764351,Yuryeva,668,Germany,Female,59,5,€50454.8,,,,,,
15667938,Hurst,628,FRA,Male,32,9,€16402.11,,,,,,
15576360,Ch'iu,600,French,Male,40,1,€67803.83,,,,,,
15628813,King,693,French,Female,43,4,€9241.78,,,,,,
15584190,Esposito,704,France,Male,36,7,€100601.73,,,,,,
15716449,Fraser,527,Spain,Male,33,9,€98734.15,,,,,,
15759913,Trentini,553,Germany,Male,43,6,€160574.09,,,,,,
15701555,Nicholls,575,Spain,Male,53,1,€26015.8,,,,,,
15758482,Montalvo,626,France,Female,32,0,€187172.54,,,,,,
15758171,Tien,582,French,Male,20,4,€55763.66,,,,,,
15680346,Chuang,683,Spain,Male,40,8,€75848.22,,,,,,
15649124,Fang,850,France,Male,30,9,€40313.47,,,,,,
15812917,Kosisochukwu,653,Spain,Male,35,6,€23864.21,,,,,,
15768455,Young,679,FRA,Male,60,8,€51380.9,,,,,,
15703059,Scott,549,Germany,Female,49,6,€93551.36,,,,,,
15646196,Yeh,850,Spain,Female,36,2,€169415.54,,,,,,
15585451,Vigano,558,Germany,Female,32,1,€6935.31,,,,,,
15714057,Windradyne,528,Spain,Male,40,4,€25399.7,,,,,,
15748473,Curnow,801,French,Male,38,5,€66256.27,,,,,,
15785782,Ugonna,513,Spain,Male,48,2,€114709.13,,,,,,
15693233,De Neeve,666,Germany,Male,38,6,€158357.97,,,,,,
15757521,Ricci,606,France,Male,35,2,€164815.59,,,,,,
15812513,Nnaife,599,Germany,Male,45,10,€132127.69,,,,,,
15674950,Ebelechukwu,544,Germany,Male,39,4,€146637.45,,,,,,
15678572,Keating,529,Spain,Male,38,7,€90256.06,,,,,,
15713608,Tuan,850,FRA,Female,41,5,€34827.43,,,,,,
15579262,Shearston,497,French,Male,41,9,€22074.48,,,,,,
15610426,Tien,764,FRA,Female,39,5,€109805.17,,,,,,
15776454,Hamilton,603,FRA,Female,48,5,€100478.6,,,,,,
15771483,Arnold,609,France,Male,40,6,€97416.34,,,,,,
15648489,Ting,487,FRA,Male,53,4,€24207.86,,,,,,
15646609,Chao,748,France,Male,33,1,€69132.66,,,,,,
15693203,Powell,710,Spain,Female,75,5,€9376.89,,,,,,
15813067,Williams,432,Germany,Female,45,3,€43046.7,,,,,,
15769829,Cheng,534,Spain,Male,51,3,€20856.31,,,,,,
15662434,Zhdanova,607,French,Male,25,3,€187048.72,,,,,,
15773503,Tsai,551,Spain,Male,32,4,€53420.53,,,,,,
15705890,Nebechukwu,674,French,Male,45,7,€37013.29,,,,,,
15711398,Fetherstonhaugh,525,French,Female,25,6,€89566.64,,,,,,
15752375,Ojiofor,645,Germany,Male,33,8,€149913.84,,,,,,
15659175,Severson,755,French,Female,43,9,€18066.69,,,,,,
15597033,Speight,708,Germany,Male,37,8,€26912.34,,,,,,
15590228,Greenwalt,715,FRA,Male,21,6,€173511.72,,,,,,
15631848,Grover,727,France,Female,26,9,€146785.44,,,,,,
15654211,Milani,559,Spain,Female,27,1,€1050.33,,,,,,
15707968,Akobundu,545,Spain,Male,36,8,€89587.34,,,,,,
15594084,Anderson,524,French,Male,22,9,€74405.34,,,,,,
15651093,Chien,707,France,Female,55,1,€54409.48,,,,,,
15798824,Kennedy,671,Spain,Male,38,0,€3647.57,,,,,,
15671591,Castiglione,439,Spain,Male,52,3,€198874.52,,,,,,
15707189,Marshall,667,Germany,Female,36,1,€53412.54,,,,,,
15733581,Duncan,831,Germany,Male,32,9,€194867.78,,,,,,
15641640,Uspenskaya,545,Spain,Female,33,7,€150452.88,,,,,,
15585284,Thomson,604,Spain,Female,35,7,€57807.05,,,,,,
15617866,Calabrese,657,Spain,Male,67,5,€107534.32,,,,,,
15667751,Herrera,487,Spain,Female,36,1,€194073.33,,,,,,
15669411,Muse,750,Germany,Female,52,6,€126233.18,,,,,,
15789425,Marsden,694,Germany,Female,37,8,€182354.46,,,,,,
15570943,Artemyeva,711,Germany,Female,35,2,€120586.32,,,,,,
15685829,McKay,551,France,Male,37,3,€50578.4,,,,,,
15721917,Chuang,559,French,Female,38,8,€86575.46,,,,,,
15776047,Nicholls,620,French,Female,29,3,€153392.28,,,,,,
15716024,Dennis,660,Spain,Male,42,5,€115509.59,,,,,,
15675328,Knight,449,France,Female,37,6,€82176.48,,,,,,
15604314,Webb,703,Germany,Female,26,1,€63717.49,,,,,,
15658339,Pugliesi,795,Germany,Male,37,2,€198745.94,,,,,,
15630402,Nebechukwu,594,FRA,Female,31,9,€5719.11,,,,,,
15689616,Ward,586,Spain,Male,34,5,€20058.61,,,,,,
15774224,Nixon,613,Germany,Female,30,5,€170638.98,,,,,,
15701291,Chidubem,601,FRA,Male,44,3,€30607.11,,,,,,
15719606,Rivers,657,France,Male,50,9,€37171.46,,,,,,
15644119,Sochima,531,France,Male,31,3,€42589.33,,,,,,
15646859,Heydon,621,Germany,Male,47,7,€66799.28,,,,,,
15606836,Lombardo,782,FRA,Female,33,2,€101866.39,,,,,,
15664150,Holland,528,Germany,Female,29,9,€49284.0,,,,,,
15624510,Tien,696,FRA,Male,52,6,€27445.4,,,,,,
15810944,Bryant,586,French,Female,35,7,€70760.69,,,,,,
15668575,Hao,626,Spain,Female,26,8,€104502.02,,,,,,
15603246,Genovesi,498,FRA,Male,73,2,€165407.96,,,,,,
15804002,Kovalev,691,France,Female,33,1,€113580.79,,,,,,
15728773,Hsieh,568,FRA,Female,47,7,€45978.39,,,,,,
15598044,Debellis,715,French,Female,35,3,€152012.36,,,,,,
15694829,Chibueze,680,Germany,Male,32,7,€77349.92,,,,,,
15600575,Padovano,802,Spain,Male,41,6,€47322.05,,,,,,
15727311,Yen,539,France,Female,22,0,€38772.65,,,,,,
15570769,Kibble,494,FRA,Male,69,9,€24489.44,,,,,,
15606274,Lori,594,Germany,Male,38,6,€14466.08,,,,,,
15746139,Enemuo,596,French,Male,33,2,€63142.12,,,,,,
15704987,Lu,649,French,Female,52,8,€41858.43,,,,,,
15628972,Nebeolisa,699,Germany,Male,32,1,€127443.82,,,,,,
15697686,Stewart,787,FRA,Female,40,6,€84151.98,,,,,,
15733883,Ward,604,French,Male,28,7,€58595.64,,,,,,
15617482,Milanesi,489,Germany,Female,52,1,€37240.11,,,,,,
15704583,Chikwado,651,French,Male,56,2,€114522.68,,,,,,
15621083,Douglas,698,France,Male,57,6,€72549.27,,,,,,
15649487,Sal,578,Germany,Female,38,4,€176712.59,,,,,,
15736760,Douglas,538,Spain,Female,42,9,€152855.96,,,,,,
15714658,Yates,696,FRA,Female,33,4,€73371.65,,,,,,
15599081,Watt,507,Germany,Female,46,8,€70323.68,,,,,,
15705113,P'an,685,Spain,Male,34,6,€9663.28,,,,,,
15631159,H?,705,Germany,Male,41,4,€142514.66,,,,,,
15792818,Perry,499,Germany,Female,29,6,€118623.94,,,,,,
15633531,Lavrov,717,French,Female,76,9,€68400.14,,,,,,
15744529,Chiekwugo,510,France,Male,63,8,€115291.86,,,,,,
15669656,Macdonald,632,French,Male,32,6,€170382.99,,,,,,
15581198,Jenkins,668,Germany,Female,39,0,€112946.67,,,,,,
15729054,Korovina,744,Germany,Male,32,4,€79812.77,,,,,,
15573452,Manning,663,Germany,Male,42,7,€19862.78,,,,,,
15776733,Wilson,638,Germany,Female,37,7,€158610.89,,,,,,
15724858,Begum,688,French,Female,54,9,€191212.63,,,,,,
15713144,Ingrassia,588,Spain,Male,46,8,€61931.21,,,,,,
15690188,Maclean,631,FRA,Male,33,7,€58043.02,,,,,,
15689425,Olejuru,687,Spain,Male,35,8,€22247.27,,,,,,
15671766,Enyinnaya,599,French,Male,44,10,€31448.52,,,,,,
15782806,Watson,718,Spain,Male,28,6,€146875.86,,,,,,
15764419,Langdon,730,FRA,Male,27,5,€116081.93,,,,,,
15591915,Frolov,533,French,Female,39,2,€73669.94,,,,,,
15772798,Chikezie,711,Spain,Female,28,5,€93959.96,,,,,,
15792008,Zetticci,555,Spain,Female,26,9,€158918.03,,,,,,
15715541,Yang,850,France,Female,42,9,€198193.75,,,,,,
15639277,Lin,678,FRA,Female,41,9,€13160.03,,,,,,
15798850,Goddard,576,France,Male,32,7,€4660.91,,,,,,
15776348,Rogers,835,Germany,Male,20,4,€180197.74,,,,,,
15727696,Zubareva,592,France,Male,42,1,€63023.02,,,,,,
15793813,Onochie,774,FRA,Male,36,7,€118971.74,,,,,,
15694395,Ts'ui,620,French,Female,29,1,€154700.61,,,,,,
15764195,Newsom,519,Spain,Male,39,4,€97577.17,,,,,,
15744919,Genovese,734,Spain,Female,37,0,€48990.5,,,,,,
15671655,Thorpe,763,Germany,Male,31,7,€140262.96,,,,,,
15654901,Horton,733,France,Male,51,10,€130189.53,,,,,,
15649136,Williamson,650,FRA,Female,43,6,€16301.91,,,,,,
15775562,Shoobridge,538,FRA,Female,33,5,€126962.41,,,,,,
15807481,Peng,577,France,Female,46,1,€158750.53,,,,,,
15642885,Gray,792,FRA,Male,30,8,€199644.2,,,,,,
15789109,Watson,686,FRA,Female,41,10,€144272.71,,,,,,
15814004,Fyodorova,589,French,Male,29,2,€98320.27,,,,,,
15673619,Bazhenov,530,French,Male,25,9,€64129.03,,,,,,
15595135,Solomon,778,Germany,Female,29,7,€181221.09,,,,,,
15583681,Layh,616,Spain,Male,31,7,€163809.08,,,,,,
15605000,John,550,French,Male,38,9,€171457.06,,,,,,
15718071,Tuan,655,French,Female,51,3,€15801.02,,,,,,
15679760,Slattery,721,France,Male,46,1,€102950.79,,,,,,
15654574,Onyekachi,499,Germany,Male,36,5,€174918.46,,,,,,
15577178,Genovese,511,French,Male,45,5,€193160.25,,,,,,
15595324,Daniels,579,Germany,Female,39,5,€5831.0,,,,,,
15756932,Caldwell,696,Spain,Female,36,7,€82298.59,,,,,,
15726358,Chiemenam,681,France,Male,34,7,€130686.59,,,,,,
15595228,Wanliss,815,FRA,Male,45,7,€52885.23,,,,,,
15782530,Bruce,681,Spain,Male,30,2,€68985.99,,,,,,
15592877,Wright,641,Spain,Male,42,9,€35367.19,,,,,,
15651983,Fang,591,French,Female,56,9,€196241.94,,,,,,
15746737,Eames,565,Germany,Male,59,9,€170705.53,,,,,,
15774179,Sutherland,487,FRA,Male,37,6,€126477.41,,,,,,
15667265,Cavenagh,729,FRA,Male,39,4,€159618.17,,,,,,
15655123,Dumetolisa,505,Spain,Female,45,9,€195395.33,,,,,,
15595917,Mackay,580,French,Female,35,1,€168285.85,,,,,,
15668385,Dellucci,642,French,Male,40,1,€138052.51,,,,,,
15709476,Kenyon,850,Spain,Female,41,3,€71179.31,,,,,,
15711218,Parry,616,Germany,Male,39,2,€55556.3,,,,,,
15798659,Kennedy,526,Spain,Female,43,3,€31705.19,,,,,,
15663939,Arnott,523,Germany,Male,35,8,€186118.93,,,,,,
15694946,Hanson,663,French,Male,35,9,€195580.28,,,,,,
15631912,T'ao,840,France,Male,30,8,€54113.38,,,,,,
15768816,Shen,570,Germany,Male,42,0,€127528.84,,,,,,
15682268,Steere,676,Germany,Female,26,1,€60231.74,,,,,,
15684801,Abbott,689,FRA,Male,47,1,€156878.42,,,,,,
15636428,Sutherland,703,Spain,Female,45,1,€182784.11,,,,,,
